github.com/prometheus/client_golang/internal/github.com/golang/gddo/httputil,https://github.com/prometheus/client_golang/blob/v1.24.1/internal\github.com\golang\gddo\LICENSE,BSD-3-Clause
github.com/prometheus/client_golang/prometheus,https://github.com/prometheus/client_golang/blob/v1.24.1/LICENSE,Apache-2.0
github.com/prometheus/client_model/go,https://github.com/prometheus/client_model/blob/v0.6.2/LICENSE,Apache-2.0
github.com/prometheus/common,https://github.com/prometheus/common/blob/v0.70.1/LICENSE,Apache-2.0
github.com/prometheus/otlptranslator,https://github.com/prometheus/otlptranslator/blob/v1.0.0/LICENSE,Apache-2.0
github.com/quic-go/qpack,https://github.com/quic-go/qpack/blob/v0.6.0/LICENSE.md,MIT
github.com/quic-go/quic-go,https://github.com/quic-go/quic-go/blob/v0.59.1/LICENSE,MIT
github.com/rs/cors,https://github.com/rs/cors/blob/v1.11.1/LICENSE,MIT
github.com/rs/xid,https://github.com/rs/xid/blob/v1.6.0/LICENSE,MIT
github.com/russross/blackfriday/v2,https://github.com/russross/blackfriday/blob/v2.1.0/LICENSE.txt,BSD-2-Clause
github.com/santhosh-tekuri/jsonschema/v6,https://github.com/santhosh-tekuri/jsonschema/blob/v6.0.2/LICENSE,Apache-2.0
github.com/shopspring/decimal,https://github.com/shopspring/decimal/blob/v1.4.0/LICENSE,MIT
github.com/shurcooL/sanitized_anchor_name,https://github.com/shurcooL/sanitized_anchor_name/blob/v1.0.0/LICENSE,MIT
github.com/sirupsen/logrus,https://github.com/sirupsen/logrus/blob/v1.9.4/LICENSE,MIT
github.com/slackhq/nebula/cert,https://github.com/slackhq/nebula/blob/v1.10.3/LICENSE,MIT
github.com/smallstep/certificates,https://github.com/smallstep/certificates/blob/v0.30.2/LICENSE,Apache-2.0
github.com/smallstep/cli-utils,https://github.com/smallstep/cli-utils/blob/v0.12.2/LICENSE,Apache-2.0
github.com/smallstep/cli-utils/pkg/blackfriday,https://github.com/smallstep/cli-utils/blob/v0.12.2/pkg\blackfriday\LICENSE.txt,BSD-2-Clause
github.com/smallstep/go-attestation/attest,https://github.com/smallstep/go-attestation/blob/v0.4.9/LICENSE,Apache-2.0
github.com/smallstep/linkedca,https://github.com/smallstep/linkedca/blob/v0.25.0/LICENSE,Apache-2.0
github.com/smallstep/nosql,https://github.com/smallstep/nosql/blob/v0.8.0/LICENSE,Apache-2.0
github.com/smallstep/pkcs7,https://github.com/smallstep/pkcs7/blob/v0.2.1/LICENSE,MIT
github.com/smallstep/scep,https://github.com/smallstep/scep/blob/261f960a40d1/LICENSE,MIT
github.com/smallstep/truststore,https://github.com/smallstep/truststore/blob/v0.13.0/LICENSE,Apache-2.0
github.com/spf13/cast,https://github.com/spf13/cast/blob/v1.10.0/LICENSE,MIT
github.com/spf13/cobra,https://github.com/spf13/cobra/blob/v1.10.2/LICENSE.txt,Apache-2.0
github.com/spf13/pflag,https://github.com/spf13/pflag/blob/v1.0.10/LICENSE,BSD-3-Clause
github.com/stretchr/testify,https://github.com/stretchr/testify/blob/v1.11.1/LICENSE,MIT
github.com/tailscale/go-winio,https://github.com/tailscale/go-winio/blob/c4f33415bf55/LICENSE,MIT
github.com/tailscale/tscert,https://github.com/tailscale/tscert/blob/aea342f6d747/LICENSE,BSD-3-Clause
github.com/tidwall/gjson,https://github.com/tidwall/gjson/blob/v1.19.0/LICENSE,MIT
github.com/tidwall/match,https://github.com/tidwall/match/blob/v1.2.0/LICENSE,MIT
github.com/tidwall/pretty,https://github.com/tidwall/pretty/blob/v1.2.1/LICENSE,MIT
github.com/tidwall/sjson,https://github.com/tidwall/sjson/blob/v1.2.5/LICENSE,MIT
github.com/unrolled/secure,https://github.com/unrolled/secure/blob/v1.17.0/LICENSE,MIT
github.com/urfave/cli,https://github.com/urfave/cli/blob/v1.22.17/LICENSE,MIT
github.com/x448/float16,https://github.com/x448/float16/blob/v0.8.4/LICENSE,MIT
github.com/yosida95/uritemplate/v3,https://github.com/yosida95/uritemplate/blob/v3.0.2/LICENSE,BSD-3-Clause
github.com/yuin/goldmark,https://github.com/yuin/goldmark/blob/v1.8.2/LICENSE,MIT
github.com/yuin/goldmark-highlighting/v2,https://github.com/yuin/goldmark-highlighting/blob/37449abec8cc/LICENSE,MIT
github.com/zeebo/blake3,https://github.com/zeebo/blake3/blob/v0.2.4/LICENSE,CC0-1.0
go.etcd.io/bbolt,https://github.com/etcd-io/bbolt/blob/v1.5.0/LICENSE,MIT
